read:0.5660, augment:0.4544
read:0.3741, augment:0.2210
read:0.3905, augment:0.2153
read:0.3927, augment:0.2129
read:0.3903, augment:0.2122
read:0.3705, augment:0.2203
read:0.3901, augment:0.2198
read:0.4208, augment:0.2272
read:0.3757, augment:0.2267
read:0.4103, augment:0.2160
read:0.4230, augment:0.2182
read:0.3283, augment:0.2203
read:0.3998, augment:0.2160
read:0.4153, augment:0.2146
read:0.3567, augment:0.2446
read:0.3767, augment:0.2265
read:0.4163, augment:0.1831
read:0.3159, augment:0.2201
read:0.3834, augment:0.2162
read:0.3695, augment:0.2189
read:0.3188, augment:0.2198
read:0.4020, augment:0.2239
read:0.3827, augment:0.2143
read:0.3521, augment:0.2112
read:0.3138, augment:0.2205
read:0.3576, augment:0.2189
read:0.3848, augment:0.2162
read:0.4275, augment:0.2244
read:0.4039, augment:0.2174
read:0.3617, augment:0.2134
read:0.3178, augment:0.1841
read:0.4022, augment:0.2196
read:0.4029, augment:0.2155
read:0.4108, augment:0.2120
read:0.4210, augment:0.2310
read:0.3974, augment:0.2279
read:0.4277, augment:0.2174
read:0.3538, augment:0.2148
read:0.3405, augment:0.2191
read:0.3853, augment:0.1824
read:0.4091, augment:0.2236
read:0.3870, augment:0.2201
read:0.3619, augment:0.2127
read:0.4225, augment:0.2162
read:0.3769, augment:0.2182
read:0.3450, augment:0.2148
read:0.3438, augment:0.2205
read:0.3953, augment:0.2215
read:0.3650, augment:0.2124
read:0.3450, augment:0.1745
read:0.3717, augment:0.2160
read:0.3948, augment:0.2143
read:0.3846, augment:0.2191
read:0.3943, augment:0.2193
read:0.3779, augment:0.2217
read:0.3889, augment:0.2129
read:0.3870, augment:0.2160
read:0.3793, augment:0.2136
read:0.3841, augment:0.2182
read:0.3643, augment:0.2143
read:0.3736, augment:0.2198
read:0.4230, augment:0.2129
read:0.3538, augment:0.2170
read:0.3979, augment:0.2189
read:0.4337, augment:0.2184
read:0.3743, augment:0.2136
read:0.3681, augment:0.2205
read:0.3622, augment:0.2158
read:0.3507, augment:0.2182
read:0.3872, augment:0.2127
read:0.3934, augment:0.2146
read:0.4163, augment:0.2189
read:0.4120, augment:0.1776
read:0.3784, augment:0.2103
read:0.3798, augment:0.2198
read:0.2894, augment:0.2120
read:0.3605, augment:0.2186
read:0.3700, augment:0.2186
read:0.3891, augment:0.2193
read:0.4158, augment:0.2096
read:0.3607, augment:0.2201
read:0.3510, augment:0.2182
read:0.4179, augment:0.2151
read:0.3309, augment:0.2191
read:0.3870, augment:0.2143
read:0.3328, augment:0.2191
read:0.3407, augment:0.1829
read:0.3881, augment:0.2248
read:0.4020, augment:0.2341
read:0.3943, augment:0.2289
read:0.3378, augment:0.2193
read:0.3810, augment:0.2322
read:0.3958, augment:0.2298
read:0.4547, augment:0.2146
read:0.3278, augment:0.2201
read:0.4158, augment:0.2129
read:0.4058, augment:0.2143
read:0.4201, augment:0.2148
read:0.3712, augment:0.2139
read:0.3572, augment:0.1767
read:0.3471, augment:0.2387
read:0.4098, augment:0.2327
read:0.4380, augment:0.2320
read:0.3023, augment:0.2165
read:0.4354, augment:0.2372
read:0.4132, augment:0.2332
read:0.3724, augment:0.2284
read:0.3896, augment:0.2167
read:0.3543, augment:0.2198
read:0.3622, augment:0.2146
read:0.4013, augment:0.2127
read:0.4373, augment:0.2334
read:0.3445, augment:0.2320
read:0.4508, augment:0.2635
read:0.4530, augment:0.2422
read:0.3579, augment:0.2315
read:0.4108, augment:0.2141
read:0.3700, augment:0.2143
read:0.3483, augment:0.2196
read:0.3381, augment:0.2084
read:0.3574, augment:0.2422
read:0.3984, augment:0.2389
read:0.3057, augment:0.2334
read:0.4361, augment:0.2155
read:0.4258, augment:0.2432
read:0.3715, augment:0.2327
read:0.3858, augment:0.2594
read:0.4590, augment:0.2353
read:0.4041, augment:0.2353
read:0.3262, augment:0.2117
read:0.3150, augment:0.2136
read:0.3600, augment:0.2120
read:0.4032, augment:0.2165
read:0.3417, augment:0.2160
read:0.3912, augment:0.2182
read:0.3769, augment:0.2193
read:0.3223, augment:0.2177
read:0.3991, augment:0.2155
read:0.3855, augment:0.2151
read:0.4048, augment:0.2155
read:0.3655, augment:0.2208
read:0.4265, augment:0.2139
read:0.3924, augment:0.2167
read:0.3347, augment:0.2191
read:0.3769, augment:0.2131
read:0.3116, augment:0.2139
read:0.3541, augment:0.2220
read:0.4199, augment:0.2134
read:0.3297, augment:0.2148
read:0.3321, augment:0.2131
read:0.3800, augment:0.2198
read:0.3614, augment:0.2153
read:0.3753, augment:0.2143
read:0.3650, augment:0.2215
read:0.3936, augment:0.2201
read:0.4025, augment:0.2158
read:0.3116, augment:0.2189
read:0.3314, augment:0.2127
read:0.4323, augment:0.2189
read:0.3562, augment:0.2081
read:0.3600, augment:0.2215
read:0.4101, augment:0.2158
read:0.3633, augment:0.2134
read:0.4215, augment:0.2213
read:0.3316, augment:0.2143
read:0.3374, augment:0.2129
read:0.3743, augment:0.2139
read:0.4029, augment:0.2224
read:0.3924, augment:0.2146
read:0.3967, augment:0.2143
read:0.3247, augment:0.2198
read:0.4022, augment:0.2117
read:0.3493, augment:0.2141
read:0.3972, augment:0.2246
read:0.3314, augment:0.2158
read:0.3779, augment:0.2217
read:0.4015, augment:0.2108
read:0.4048, augment:0.2143
read:0.3393, augment:0.2148
read:0.3796, augment:0.2193
read:0.4258, augment:0.2220
read:0.3390, augment:0.2189
read:0.3705, augment:0.2172
read:0.3700, augment:0.2153
read:0.3700, augment:0.2165
read:0.3335, augment:0.2134
read:0.4103, augment:0.2203
read:0.4032, augment:0.2153
read:0.3889, augment:0.2210
read:0.3603, augment:0.2170
read:0.3865, augment:0.2117
read:0.4034, augment:0.2136
read:0.3705, augment:0.2153
read:0.3953, augment:0.2453
read:0.4096, augment:0.2279
read:0.3607, augment:0.2439
read:0.3891, augment:0.2167
read:0.4046, augment:0.2131
read:0.3960, augment:0.2191
read:0.3836, augment:0.2160
read:0.4590, augment:0.2282
read:0.3412, augment:0.2265
read:0.4210, augment:0.2196
read:0.3972, augment:0.2151
read:0.3369, augment:0.2158
read:0.3538, augment:0.2136
read:0.3817, augment:0.2224
read:0.4001, augment:0.2253
read:0.4339, augment:0.2394
read:0.3676, augment:0.2146
read:0.3786, augment:0.2198
read:0.3695, augment:0.2110
read:0.4034, augment:0.2127
read:0.3586, augment:0.2222
read:0.3688, augment:0.2203
read:0.3903, augment:0.2205
read:0.3977, augment:0.2158
read:0.3417, augment:0.2213
read:0.4117, augment:0.2201
read:0.3996, augment:0.2201
read:0.4697, augment:0.2370
read:0.3967, augment:0.2363
read:0.3552, augment:0.2153
read:0.3774, augment:0.2151
read:0.3726, augment:0.2196
read:0.3366, augment:0.2205
read:0.4113, augment:0.2213
read:0.3774, augment:0.2108
read:0.4189, augment:0.2196
read:0.4013, augment:0.2193
read:0.3402, augment:0.2108
read:0.3681, augment:0.2179
read:0.3798, augment:0.2155
read:0.3867, augment:0.2353
read:0.4413, augment:0.2339
read:0.3946, augment:0.2153
read:0.3784, augment:0.2146
read:0.4067, augment:0.2153
read:0.3412, augment:0.1807
read:0.3750, augment:0.2310
read:0.3550, augment:0.2160
read:0.3009, augment:0.2160
read:0.3991, augment:0.2139
read:0.4246, augment:0.2077
read:0.3362, augment:0.2162
read:0.3612, augment:0.2153
read:0.3793, augment:0.2537
read:0.4385, augment:0.2289
read:0.4442, augment:0.2162
read:0.3674, augment:0.2189
read:0.3898, augment:0.2131
read:0.3927, augment:0.2136
read:0.3619, augment:0.2165
read:0.4191, augment:0.2198
read:0.3548, augment:0.1788
read:0.3498, augment:0.2215
read:0.3912, augment:0.2174
read:0.3743, augment:0.2184
read:0.3667, augment:0.2186
read:0.3698, augment:0.2253
read:0.3731, augment:0.2167
read:0.3908, augment:0.2134
read:0.3958, augment:0.2103
read:0.3834, augment:0.2146
read:0.4075, augment:0.2129
read:0.3488, augment:0.2196
read:0.4165, augment:0.2193
read:0.3474, augment:0.2110
read:0.3967, augment:0.2146
read:0.3214, augment:0.2162
read:0.3293, augment:0.2096
read:0.3855, augment:0.2170
read:0.4103, augment:0.2120
read:0.3631, augment:0.2170
read:0.3228, augment:0.2210
read:0.4008, augment:0.2170
read:0.4189, augment:0.2189
read:0.3273, augment:0.2186
read:0.3440, augment:0.2134
read:0.3483, augment:0.2129
read:0.4306, augment:0.2196
read:0.4251, augment:0.2193
read:0.4096, augment:0.2170
read:0.4148, augment:0.1774
read:0.3579, augment:0.2136
read:0.4320, augment:0.2124
read:0.4213, augment:0.2220
read:0.3819, augment:0.2139
read:0.3681, augment:0.2136
read:0.3171, augment:0.2151
read:0.3989, augment:0.2141
read:0.3550, augment:0.2193
read:0.3831, augment:0.2174
read:0.3920, augment:0.2153
read:0.3598, augment:0.2182
read:0.3691, augment:0.2210
read:0.2282, augment:0.2172
read:0.3715, augment:0.2160
read:0.4020, augment:0.2153
read:0.3798, augment:0.2153
read:0.3617, augment:0.2155
read:0.4098, augment:0.2103
read:0.4096, augment:0.2086
read:0.3786, augment:0.2112
read:0.3533, augment:0.2193
read:0.3664, augment:0.2146
read:0.3064, augment:0.2222
read:0.4010, augment:0.2141
read:0.3812, augment:0.2120
read:0.4153, augment:0.2210
read:0.3388, augment:0.2179
read:0.3850, augment:0.2184
read:0.3440, augment:0.2136
read:0.4301, augment:0.2167
read:0.3517, augment:0.2205
read:0.3443, augment:0.2177
read:0.3507, augment:0.2141
read:0.3595, augment:0.2096
read:0.3684, augment:0.2131
read:0.3936, augment:0.2160
read:0.3870, augment:0.2272
read:0.3734, augment:0.2224
read:0.3831, augment:0.2153
read:0.4032, augment:0.2141
read:0.3128, augment:0.2103
read:0.4013, augment:0.2165
read:0.3979, augment:0.2184
read:0.3815, augment:0.2217
read:0.4151, augment:0.2127
read:0.3784, augment:0.2141
read:0.3300, augment:0.2105
read:0.3552, augment:0.2182
read:0.4199, augment:0.2129
read:0.3846, augment:0.2294
read:0.4158, augment:0.2165
read:0.3407, augment:0.2189
read:0.3481, augment:0.2134
read:0.3405, augment:0.2203
read:0.4065, augment:0.2143
read:0.3557, augment:0.2131
read:0.4151, augment:0.2170
